0	6000
3600	6000
7200	6000
10800	6000
14400	6000
18000	6000
21600	6000
25200	6000
28800	6000
32400	6000
36000	6000
39600	6000
43200	6000
46800	6000
50400	6000
54000	6000
57600	6000
61200	6000
64800	6000
68400	6000
72000	6000
75600	6000
79200	6000
82800	6000
86400	6000
90000	6000
93600	6000
97200	6000
100800	6000
104400	6000
108000	6000
111600	6000
115200	6000
118800	6000
122400	6000
126000	6000
129600	6000
133200	6000
136800	6000
140400	6000
144000	6000
147600	6000
151200	6000
154800	6000
158400	6000
162000	6000
165600	6000
169200	6000
172800	6397.095468
176400	6562.001898
180000	6980.949855
183600	6808.726245
187200	8184.707511
190800	11752.94646
194400	14233.54029
198000	13749.01504
201600	9759.981561
205200	9068.416494
208800	13124.18829
212400	18130.09303
216000	18964.42789
219600	15433.67757
223200	8423.793249
226800	6075.74412
230400	7385.122572
234000	8738.749209
237600	8800.46376
241200	8476.483965
244800	7121.981445
248400	6829.222161
252000	6090.150483
255600	6513.969315
259200	7606.13637
262800	8437.873143
266400	10835.87091
270000	12156.80227
273600	12002.40929
277200	11400.11783
280800	8794.848648
284400	6903.344841
288000	6787.856175
291600	10169.97595
295200	12772.3504
298800	12863.76563
302400	12416.52124
306000	10358.65692
309600	7950.766809
313200	6222.378693
316800	7345.13973
320400	9641.42766
324000	9763.610538
327600	8934.543408
331200	6210.859683
334800	7314.052125
338400	6911.532528
342000	6246.910179
345600	6264.06582
349200	6512.413806
352800	6643.23291
356400	8384.103717
360000	10981.33624
363600	10170.19129
367200	8474.393835
370800	9435.303336
374400	11096.50209
378000	13442.72277
381600	14690.67553
385200	15729.22794
388800	14369.87132
392400	11756.57421
396000	10427.20776
399600	7537.263015
403200	8725.688298
406800	12743.74471
410400	14222.11349
414000	14637.56779
417600	13703.98823
421200	13325.27707
424800	11326.96071
428400	8094.741642
432000	9034.238373
435600	12562.86554
439200	14840.11797
442800	15616.0446
446400	15938.90621
450000	18220.88887
453600	19000
457200	19000
460800	19000
464400	19000
468000	17023.85207
471600	12287.19425
475200	8383.364094
478800	14367.40951
482400	18800.43668
486000	19000
489600	19000
493200	18615.34504
496800	15963.87505
500400	13009.50077
504000	9388.740639
507600	7134.229533
511200	9083.464035
514800	11391.30002
518400	12957.8105
522000	12628.13338
525600	10216.67204
529200	7173.93795
532800	7666.725105
536400	9346.857759
540000	10116.28008
543600	10809.37549
547200	9753.960861
550800	7572.841758
554400	6568.440489
558000	6139.661217
561600	7606.703277
565200	8577.840633
568800	8631.291465
572400	11901.51252
576000	15359.23315
579600	18388.32593
583200	18147.39348
586800	17586.93326
590400	15683.51908
594000	13459.8325
597600	11968.85632
601200	10881.11255
604800	10358.25024
608400	9926.640399
612000	9419.838006
615600	6344.163498
619200	13037.09247
622800	13225.44912
626400	12488.12025
630000	12006.93299
633600	10741.00768
637200	12677.00243
640800	15118.93516
644400	17640.14193
648000	17790.72233
651600	17490.92792
655200	15844.50692
658800	13811.31782
662400	12396.51346
666000	10812.27171
669600	9772.773531
673200	8611.603506
676800	7295.199015
680400	6671.26242
684000	9875.010684
687600	12648.97144
691200	12351.06537
694800	11930.15295
698400	9781.843689
702000	7294.29444
705600	7154.497395
709200	9903.719133
712800	11973.94793
716400	11658.9343
720000	10837.22635
723600	8373.294639
727200	6721.303941
730800	6823.733919
734400	6951.794424
738000	10511.15205
741600	9608.266371
745200	10936.98477
748800	11904.35374
752400	12376.53707
756000	11748.56789
759600	11763.64038
763200	10381.08106
766800	7834.079004
770400	6472.005207
774000	6106.396698
777600	6239.937948
781200	8324.724465
784800	9095.005119
788400	8439.7677
792000	7396.582164
795600	8780.658807
799200	10535.53831
802800	12804.79742
806400	14567.45611
810000	14198.05861
813600	11745.53586
817200	8356.319007
820800	6120.669126
824400	9720.801075
828000	12168.62315
831600	13056.29146
835200	13498.73804
838800	13088.61806
842400	14135.31317
846000	14874.18224
849600	15314.4006
853200	14824.12335
856800	13854.99673
860400	12063.20811
864000	9842.803773
867600	8756.056182
871200	8233.662381
874800	7898.931645
878400	7674.168231
882000	7561.843458
885600	6985.065945
889200	9897.062526
