14265000	9820
14266800	9719
14268600	9578
14270400	9365
14272200	9136
14274000	8863
14275800	8606
14277600	8547
14279400	8633
14281200	8948
14283000	9384
14284800	9838
14286600	10361
14288400	10895
14290200	11338
14292000	11619
14293800	11783
14295600	11847
14297400	11822
14299200	11799
14301000	11762
14302800	11736
14304600	11819
14306400	11987
14308200	12126
14310000	12341
14311800	12759
14313600	13272
14315400	13686
14317200	14093
14319000	14512
14320800	14792
14322600	14841
14324400	14655
14326200	14316
14328000	13932
14329800	13500
14331600	13064
14333400	12766
14335200	12580
14337000	12436
14338800	12349
14340600	12416
14342400	12569
14344200	12646
14346000	12728
14347800	12754
14349600	12759
14351400	12802
14353200	12842
14355000	12829
14356800	12783
14358600	12694
14360400	12578
14362200	12599
14364000	12749
14365800	12929
14367600	13062
14369400	13201
14371200	13331
14373000	13472
14374800	13588
14376600	13591
14378400	13533
14380200	13503
14382000	13458
14383800	13387
14385600	13337
14387400	13371
14389200	13489
14391000	13639
14392800	13930
14394600	14452
14396400	15135
14398200	15772
14400000	16358
14401800	16605
14403600	16432
14405400	16231
14407200	15983
14409000	15760
14410800	15617
14412600	15508
14414400	15395
14416200	15179
14418000	14953
14419800	14779
14421600	14738
14423400	14781
14425200	14823
14427000	14863
14428800	14898
14430600	14896
14432400	14797
14434200	14640
14436000	14482
14437800	14308
14439600	14050
14441400	13638
14443200	13162
14445000	12770
14446800	12408
14448600	12075
14450400	11767
14452200	11585
14454000	11693
14455800	11986
14457600	12313
14459400	12691
14461200	13056
14463000	13268
14464800	13399
14466600	13456
14468400	13408
14470200	13375
14472000	13397
14473800	13586
14475600	13866
14477400	14198
14479200	14700
14481000	15571
14482800	16657
14484600	17670
14486400	18561
14488200	19085
14490000	19189
14491800	19176
14493600	19132
14495400	19136
14497200	19141
14499000	18892
14500800	18525
14502600	18237
14504400	17941
14506200	17528
14508000	17099
14509800	16670
14511600	16241
14513400	15922
14515200	15757
14517000	15557
14518800	15374
14520600	15423
14522400	15694
14524200	16058
14526000	16669
14527800	17640
14529600	18695
14531400	19612
14533200	20484
14535000	21335
14536800	21721
14538600	21462
14540400	20907
14542200	20223
14544000	19502
14545800	18811
14547600	18275
14549400	18059
14551200	17892
14553000	17500
14554800	17033
14556600	16524
14558400	16030
14560200	15610
14562000	15196
14563800	14785
14565600	14388
14567400	14114
14569200	14015
14571000	13938
14572800	13871
14574600	13697
14576400	13517
14578200	13430
14580000	13340
14581800	13328
14583600	13400
14585400	13402
14587200	13405
14589000	13595
14590800	13831
14592600	13912
14594400	13943
14596200	13962
14598000	13923
14599800	13742
14601600	13449
14603400	13263
14605200	13037
14607000	12605
14608800	12163
14610600	11801
14612400	11484
14614200	11197
14616000	10874
14617800	10518
14619600	10209
14621400	9971
14623200	9901
14625000	10060
14626800	10464
14628600	10923
14630400	11243
14632200	11720
14634000	12108
14635800	12139
14637600	11981
14639400	11751
14641200	11426
14643000	10877
14644800	10202
14646600	9791
14648400	9461
14650200	9204
14652000	9080
14653800	9166
14655600	9538
14657400	10211
14659200	11027
14661000	11415
14662800	11457
14664600	11632
14666400	11848
14668200	12012
14670000	12177
14671800	12341
14673600	12460
14675400	12603
14677200	12716
14679000	12712
14680800	12740
14682600	12890
14684400	13086
14686200	13258
14688000	13339
14689800	13397
14691600	13473
14693400	13506
14695200	13488
14697000	13411
14698800	13249
14700600	12999
14702400	12722
14704200	12429
14706000	12123
14707800	12020
14709600	12063
14711400	12070
14713200	12169
14715000	12333
14716800	12542
14718600	12755
14720400	12911
14722200	13064
14724000	13212
14725800	13371
14727600	13465
14729400	13470
14731200	13463
14733000	13511
14734800	13634
14736600	13801
14738400	14102
14740200	14548
14742000	15043
14743800	15447
14745600	15653
14747400	15625
14749200	15486
14751000	15279
14752800	15015
14754600	14698
14756400	14331
14758200	13921
14760000	13609
14761800	13418
14763600	13250
14765400	13077
14767200	12958
14769000	12930
14770800	12902
14772600	12940
14774400	13011
14776200	13002
14778000	13023
14779800	13037
14781600	13031
14783400	12953
14785200	12837
14787000	12682
14788800	12501
14790600	12383
14792400	12246
14794200	12094
14796000	11951
14797800	11895
14799600	11993
14801400	12165
14803200	12395
14805000	12670
14806800	12896
14808600	13086
14810400	13210
14812200	13248
14814000	13274
14815800	13290
14817600	13288
14819400	13268
14821200	13230
14823000	13213
14824800	13300
14826600	13505
14828400	13810
14830200	14145
14832000	14464
14833800	14704
14835600	14902
14837400	15184
14839200	15289
14841000	15246
14842800	15137
14844600	15120
14846400	15190
14848200	15043
14850000	14861
14851800	14733
14853600	14604
14855400	14457
14857200	14312
14859000	14216
14860800	14122
14862600	13941
14864400	13717
14866200	13469
14868000	13171
14869800	12866
14871600	12549
14873400	12189
14875200	11808
14877000	11399
14878800	10971
14880600	10746
14882400	10662
14884200	10688
14886000	10899
14887800	11299
14889600	11746
14891400	12241
14893200	12743
14895000	13173
14896800	13525
14898600	13764
14900400	13861
14902200	13971
14904000	14108
14905800	14125
14907600	14119
14909400	14253
14911200	14449
14913000	14667
14914800	14898
14916600	15159
14918400	15460
14920200	15732
14922000	15826
14923800	15691
14925600	15430
14927400	15269
14929200	15216
14931000	14903
14932800	14580
14934600	14441
14936400	14294
14938200	14173
14940000	14100
14941800	14135
14943600	14236
14945400	14361
14947200	14494
14949000	14648
14950800	14815
14952600	14935
14954400	15034
14956200	15002
14958000	14954
14959800	14901
14961600	14842
14963400	14742
14965200	14540
14967000	14368
14968800	14373
14970600	14483
14972400	14658
14974200	14798
14976000	14872
14977800	14963
14979600	15059
14981400	15121
14983200	15092
14985000	15051
14986800	15038
14988600	14949
14990400	14842
14992200	14782
14994000	14749
14995800	14789
14997600	14956
14999400	15198
15001200	15501
15003000	15883
15004800	16315
15006600	16686
15008400	16971
15010200	17286
15012000	17355
15013800	17006
15015600	16592
15017400	16205
15019200	15821
15021000	15380
15022800	14912
15024600	14570
15026400	14352
15028200	14136
15030000	13887
15031800	13657
15033600	13480
15035400	13328
15037200	13203
15039000	13149
15040800	13102
15042600	12947
15044400	12690
15046200	12655
15048000	12473
15049800	12263
15051600	11968
15053400	11805
15055200	11641
15057000	11511
15058800	11611
15060600	11778
15062400	11990
15064200	12252
15066000	12516
15067800	12739
15069600	12923
15071400	13057
15073200	13196
15075000	13340
15076800	13492
15078600	13714
15080400	13974
15082200	14256
15084000	14587
15085800	14885
15087600	15186
15089400	15556
15091200	15885
15093000	15928
15094800	15707
15096600	15441
15098400	15154
15100200	14838
15102000	14607
15103800	14330
15105600	13932
15107400	13662
15109200	13401
15111000	13201
15112800	13050
15114600	12801
15116400	12604
15118200	12544
15120000	12477
15121800	12403
15123600	12324
15125400	12282
15127200	12278
15129000	12183
15130800	12022
15132600	11878
15134400	11753
15136200	11686
15138000	11591
15139800	11458
15141600	11282
15143400	11140
15145200	11172
15147000	11241
15148800	11344
15150600	11490
15152400	11643
15154200	11757
15156000	11802
15157800	11893
15159600	11974
15161400	12007
15163200	11988
15165000	12011
15166800	12105
15168600	12275
15170400	12440
15172200	12602
15174000	12768
15175800	12966
15177600	13195
15179400	13379
15181200	13405
15183000	13236
15184800	12974
15186600	12764
15188400	12557
15190200	12266
15192000	11987
15193800	11749
15195600	11547
15197400	11410
15199200	11335
15201000	11244
15202800	11196
15204600	11260
15206400	11327
15208200	11389
15210000	11451
15211800	11516
15213600	11579
15215400	11616
15217200	11597
15219000	11549
15220800	11472
15222600	11301
15224400	11057
15226200	11009
15228000	11070
15229800	11085
15231600	11166
15233400	11287
15235200	11489
15237000	11698
15238800	11800
15240600	11894
15242400	12022
15244200	12193
15246000	12355
15247800	12444
15249600	12485
15251400	12646
15253200	12803
15255000	12978
15256800	13282
15258600	13711
15260400	14225
15262200	14661
15264000	15041
15265800	15385
15267600	15434
15269400	15364
15271200	15213
15273000	14970
15274800	14734
15276600	14533
15278400	14327
15280200	14087
15282000	13824
15283800	13675
15285600	13621
15287400	13547
15289200	13502
15291000	13497
15292800	13515
15294600	13519
15296400	13490
15298200	13521
15300000	13522
15301800	13341
15303600	12990
15305400	12584
15307200	12205
15309000	11950
15310800	11729
15312600	11501
15314400	11442
15316200	11564
15318000	11839
15319800	12204
15321600	12513
15323400	12827
15325200	13081
15327000	13240
15328800	13319
15330600	13367
15332400	13304
15334200	13194
15336000	13138
15337800	13126
15339600	13204
15341400	13406
15343200	13827
15345000	14477
15346800	15299
15348600	16176
15350400	16858
15352200	16816
15354000	16244
15355800	15816
15357600	15434
15359400	14930
15361200	14393
15363000	13860
15364800	13417
15366600	13108
15368400	12906
15370200	12809
15372000	12770
15373800	12741
15375600	12745
15377400	12893
15379200	13148
15381000	13342
15382800	13508
15384600	13746
15386400	13943
15388200	13920
15390000	13841
15391800	13671
15393600	13466
15395400	13299
15397200	13058
15399000	12779
15400800	12569
15402600	12567
15404400	12850
15406200	13199
15408000	13637
15409800	14251
15411600	14872
15413400	15383
15415200	15793
15417000	16092
15418800	16390
15420600	16686
15422400	16972
15424200	17176
15426000	17267
15427800	17405
15429600	17623
15431400	17836
15433200	18094
15435000	18400
15436800	18581
15438600	18628
15440400	18332
15442200	17913
15444000	17555
15445800	17228
15447600	16889
15449400	16551
15451200	16254
15453000	16166
15454800	16321
15456600	16530
15458400	16750
15460200	16936
15462000	17019
15463800	16864
15465600	16618
15467400	16434
15469200	16244
15471000	15975
15472800	15767
15474600	15757
15476400	15834
15478200	15846
15480000	15792
15481800	15555
15483600	15182
15485400	14859
15487200	14609
15489000	14558
15490800	14712
15492600	14981
15494400	15284
15496200	15576
15498000	15837
15499800	16115
15501600	16394
15503400	16604
15505200	16657
15507000	16607
15508800	16534
15510600	16559
15512400	16608
15514200	16409
15516000	16127
15517800	16048
15519600	15982
15521400	15906
15523200	15826
15525000	15669
15526800	15453
15528600	15307
15530400	15142
15532200	14959
15534000	14809
15535800	14817
15537600	14903
15539400	14892
15541200	14769
15543000	14684
15544800	14677
15546600	14755
15548400	14880
15550200	14879
15552000	14862
15553800	14899
15555600	14907
15557400	14850
15559200	14739
15561000	14576
15562800	14362
15564600	14133
15566400	13920
15568200	13699
15570000	13447
15571800	13148
15573600	12903
15575400	12792
15577200	12982
15579000	13459
15580800	14095
15582600	14829
15584400	15572
15586200	16330
15588000	17174
15589800	18020
15591600	18820
15593400	19509
15595200	19892
15597000	19911
15598800	19541
15600600	18984
15602400	18378
15604200	17566
15606000	16761
15607800	16121
15609600	15735
15611400	15446
15613200	15238
15615000	15108
15616800	15046
15618600	15015
15620400	14929
15622200	14916
15624000	14956
15625800	15022
15627600	15073
15629400	15078
15631200	14996
15633000	14890
15634800	14766
15636600	14633
15638400	14461
15640200	14230
15642000	13997
15643800	13771
15645600	13531
15647400	13253
15649200	12999
15651000	12787
15652800	12607
15654600	12420
15656400	12193
15658200	11979
15660000	11858
15661800	11794
15663600	11816
15665400	11855
15667200	11876
15669000	11902
15670800	11910
15672600	11917
15674400	11929
15676200	11940
15678000	11995
15679800	12192
15681600	12487
15683400	12789
15685200	13217
15687000	13825
15688800	14718
15690600	16024
15692400	17449
15694200	18838
15696000	19853
15697800	19962
15699600	19563
15701400	19300
15703200	18981
15705000	18623
15706800	18285
15708600	17998
15710400	17713
15712200	17424
15714000	17136
15715800	16861
15717600	16672
15719400	16662
15721200	16724
15723000	16692
15724800	16655
15726600	16592
15728400	16472
15730200	16473
15732000	16501
15733800	16420
15735600	16199
15737400	15854
15739200	15489
15741000	15172
15742800	14911
15744600	14755
15746400	14622
15748200	14358
15750000	14069
15751800	13963
15753600	14102
15755400	14326
15757200	14595
15759000	14953
15760800	15429
15762600	16032
15764400	16646
15766200	17143
15768000	17548
15769800	17888
15771600	18056
15773400	17922
15775200	17594
15777000	17289
15778800	17149
15780600	17190
15782400	17295
15784200	17310
15786000	17271
15787800	17250
15789600	17143
15791400	16962
15793200	16717
15795000	16356
15796800	15930
15798600	15533
15800400	15182
15802200	14923
15804000	14706
15805800	14489
15807600	14346
15809400	14263
15811200	14248
15813000	14256
15814800	14217
15816600	14189
15818400	14166
15820200	14070
15822000	13938
15823800	13790
15825600	13586
15827400	13332
15829200	13045
15831000	12810
15832800	12628
15834600	12563
15836400	12957
15838200	13793
15840000	14684
15841800	15544
15843600	16362
15845400	16998
15847200	17390
15849000	17575
15850800	17545
15852600	17467
15854400	17325
15856200	17127
15858000	16908
15859800	16834
15861600	16968
15863400	17229
15865200	17700
15867000	18310
15868800	18982
15870600	19329
15872400	19404
15874200	19529
15876000	19598
15877800	19556
15879600	19480
15881400	19415
15883200	19357
15885000	19330
15886800	19419
15888600	19560
15890400	19548
15892200	19416
15894000	19253
15895800	19056
15897600	18806
15899400	18479
15901200	18092
15903000	17675
15904800	17234
15906600	16804
15908400	16470
15910200	16152
15912000	15837
15913800	15572
15915600	15317
15917400	15137
15919200	14997
15921000	14763
15922800	14583
15924600	14503
15926400	14538
15928200	14576
15930000	14596
15931800	14663
15933600	14834
15935400	15118
15937200	15343
15939000	15487
15940800	15629
15942600	15770
15944400	15904
15946200	16026
15948000	16127
15949800	16196
15951600	16178
15953400	16062
15955200	15897
15957000	15732
15958800	15543
15960600	15317
15962400	15094
15964200	14772
15966000	14419
15967800	14165
15969600	13985
15971400	13830
15973200	13753
15975000	13724
15976800	13737
15978600	13801
15980400	13866
15982200	13793
15984000	13582
15985800	13280
15987600	12958
15989400	12667
15991200	12381
15993000	12249
15994800	12188
15996600	12115
15998400	12052
16000200	11959
16002000	11801
16003800	11509
16005600	11159
16007400	10874
16009200	10628
16011000	10454
16012800	10347
16014600	10275
16016400	10200
16018200	10127
16020000	10053
16021800	9910
16023600	9735
16025400	9752
16027200	9816
16029000	9819
16030800	9863
16032600	10003
16034400	10166
16036200	10256
16038000	10348
16039800	10437
16041600	10525
16043400	10574
16045200	10585
16047000	10605
16048800	10603
16050600	10708
16052400	10828
16054200	10794
16056000	10748
16057800	10826
16059600	10957
16061400	11160
16063200	11356
16065000	11503
16066800	11629
16068600	11765
16070400	11904
16072200	12018
16074000	12062
16075800	12035
16077600	11955
16079400	11864
16081200	11718
16083000	11417
16084800	11049
16086600	10760
16088400	10511
16090200	10322
16092000	10220
16093800	10150
16095600	10156
16097400	10267
16099200	10379
16101000	10490
16102800	10605
16104600	10722
16106400	10840
16108200	10863
16110000	10831
16111800	10901
16113600	10911
16115400	11009
16117200	11148
16119000	11367
16120800	11669
16122600	11952
16124400	12274
16126200	12730
16128000	13212
16129800	13606
16131600	13801
16133400	13742
16135200	13551
16137000	13390
16138800	13213
16140600	12907
16142400	12582
16144200	12328
16146000	12091
16147800	11868
16149600	11712
16151400	11665
16153200	11611
16155000	11614
16156800	11671
16158600	11673
16160400	11691
16162200	11627
16164000	11539
16165800	11498
16167600	11439
16169400	11295
16171200	11158
16173000	11019
16174800	10882
16176600	10773
16178400	10726
16180200	10728
16182000	10914
16183800	11318
16185600	11656
16187400	11932
16189200	12212
16191000	12479
16192800	12663
16194600	12686
16196400	12632
16198200	12639
16200000	12677
16201800	12744
16203600	12835
16205400	13040
16207200	13484
16209000	14128
16210800	14891
16212600	15639
16214400	16336
16216200	16646
16218000	16512
16219800	16349
16221600	16182
16223400	16035
16225200	15911
16227000	15750
16228800	15576
16230600	15476
16232400	15568
16234200	15797
16236000	16011
16237800	16153
16239600	16233
16241400	16228
16243200	16176
16245000	16221
16246800	16311
16248600	16252
16250400	16113
16252200	15930
16254000	15742
16255800	15626
16257600	15568
16259400	15329
16261200	15049
16263000	14956
16264800	14868
16266600	14781
16268400	14675
16270200	14501
16272000	14294
16273800	14161
16275600	14149
16277400	14161
16279200	14167
16281000	14098
16282800	14001
16284600	14077
16286400	14160
16288200	14147
16290000	14132
16291800	14118
16293600	14104
16295400	14097
16297200	14078
16299000	14009
16300800	13917
16302600	13897
16304400	13926
16306200	13799
16308000	13620
16309800	13628
16311600	13642
16313400	13556
16315200	13473
16317000	13385
16318800	13307
16320600	13281
16322400	13280
16324200	13268
16326000	13257
16327800	13245
16329600	13234
16331400	13222
16333200	13210
16335000	13153
16336800	13053
16338600	13033
16340400	13034
16342200	12963
16344000	12876
16345800	12866
16347600	12862
16349400	12782
16351200	12702
16353000	12626
16354800	12548
16356600	12478
16358400	12400
16360200	12271
16362000	12118
16363800	11976
16365600	11836
16367400	11747
16369200	11691
16371000	11482
16372800	11241
16374600	11108
16376400	10969
16378200	10861
16380000	10814
16381800	10803
16383600	10800
16385400	10720
16387200	10651
16389000	10630
16390800	10661
16392600	10545
16394400	10381
16396200	10374
16398000	10397
16399800	10364
16401600	10371
16403400	10418
16405200	10484
16407000	10499
16408800	10470
16410600	10333
16412400	10061
16414200	9830
16416000	9557
16417800	9163
16419600	8775
16421400	8407
16423200	8113
16425000	8011
16426800	7979
16428600	7862
16430400	7730
16432200	7582
16434000	7494
16435800	7297
16437600	7111
16439400	7043
16441200	7088
16443000	7217
16444800	7326
16446600	7389
16448400	7426
16450200	7517
16452000	7646
16453800	7703
16455600	7748
16457400	7855
16459200	7975
16461000	8036
16462800	8085
16464600	8203
16466400	8325
16468200	8322
16470000	8283
16471800	8346
16473600	8400
16475400	8505
16477200	8640
16479000	8640
16480800	8604
16482600	8667
16484400	8721
16486200	8793
16488000	8845
16489800	8841
16491600	8840
16493400	8836
16495200	8832
16497000	8828
16498800	8827
16500600	8865
16502400	8943
16504200	8939
16506000	8933
16507800	9049
16509600	9204
16511400	9269
16513200	9321
16515000	9461
16516800	9608
16518600	9666
16520400	9730
16522200	9795
16524000	9859
16525800	9936
16527600	10009
16529400	10067
16531200	10138
16533000	10150
16534800	10149
16536600	10166
16538400	10150
16540200	10152
16542000	10151
16543800	10202
16545600	10338
16547400	10606
16549200	10939
16551000	11382
16552800	12018
16554600	12930
16556400	13965
16558200	15029
16560000	15895
16561800	16211
16563600	16265
16565400	16181
16567200	16065
16569000	16066
16570800	16136
16572600	16073
16574400	15965
16576200	15810
16578000	15720
16579800	15657
16581600	15618
16583400	15572
16585200	15480
16587000	15408
16588800	15334
16590600	15240
16592400	15135
16594200	15034
16596000	14931
16597800	14792
16599600	14602
16601400	14431
16603200	14260
16605000	14025
16606800	13739
16608600	13563
16610400	13412
16612200	13375
16614000	13660
16615800	14067
16617600	14564
16619400	15161
16621200	15752
16623000	16168
16624800	16450
16626600	16685
16628400	16825
16630200	16832
16632000	16842
16633800	16939
16635600	17075
16637400	17180
16639200	17267
16641000	17525
16642800	18060
16644600	18586
16646400	19015
16648200	19202
16650000	19199
16651800	19309
16653600	19372
16655400	19092
16657200	18789
16659000	18639
16660800	18482
16662600	18334
16664400	18152
16666200	17934
16668000	17779
16669800	17686
16671600	17666
16673400	17697
16675200	17633
16677000	17424
16678800	17195
16680600	17035
16682400	16887
16684200	16653
16686000	16336
16687800	15895
16689600	15414
16691400	14994
16693200	14621
16695000	14314
16696800	14108
16698600	14030
16700400	14248
16702200	14709
16704000	15224
16705800	15791
16707600	16348
16709400	16687
16711200	16763
16713000	16696
16714800	16569
16716600	16397
16718400	16219
16720200	16142
16722000	16209
16723800	16344
16725600	16690
16727400	17381
16729200	18248
